cLitter,cSoil,cVeg,npp,rh,nbp,fLuc,tas,fDis,Year,Model
193.161775874065,1306.90563287962,522.648950910331,41.4407322834578,38.5003996899782,0.0442859737404841,0,NaN,2.89604661973907,1734,SURFEX
193.26985601842,1306.88752864873,522.619595923593,41.3006862031086,38.4087756665075,0.150938026711582,0,NaN,2.74097250988956,1735,SURFEX
193.537117095825,1306.88851744463,522.864371353326,41.832749445982,38.2528808699541,0.45751977477809,0,NaN,3.12234880124977,1736,SURFEX
193.694026913065,1307.03786513717,522.996460680209,41.3837532398948,38.1856571798885,0.189328087146827,0,NaN,3.00876797285949,1737,SURFEX
193.471880865609,1307.1158439467,522.663169248689,41.1358908753641,38.4707317457714,-0.15310701990941,0,NaN,2.8182661495021,1738,SURFEX
193.409134702975,1307.04283124591,523.057178005855,41.9107645230819,38.5951723703382,0.522679874311403,0,NaN,2.79291227843237,1739,SURFEX
193.547902437832,1307.00408334288,523.170104991871,40.8912781592499,38.5371096134124,-0.650651096034087,0,NaN,3.00481964187164,1740,SURFEX
193.54022384357,1307.100454516,522.246700172919,39.8547231121319,37.735733100052,-0.757872890649832,0,NaN,2.87686290272972,1741,SURFEX
193.134460909478,1307.0380300735,522.578143876367,41.6213773699469,38.3355892396917,0.521256151643581,0,NaN,2.7645319786116,1742,SURFEX
193.40118317288,1306.95532185101,523.007083088231,41.254248668535,38.2168587394192,0.0843309255782718,0,NaN,2.95305900353756,1743,SURFEX
193.445625573417,1307.06385960644,522.55117470476,40.9350961563977,38.5183284743702,-0.334472808115868,0,NaN,2.75124049014338,1744,SURFEX
193.06164964777,1306.90320224935,522.887448732731,41.7821275572854,38.9414756735248,-0.00716581630661772,0,NaN,2.8478177000672,1745,SURFEX
193.261844648325,1306.78325132352,522.907042922228,41.1950147336255,38.4775156084085,-0.26766560352129,0,NaN,2.98516472873831,1746,SURFEX
193.197361300211,1306.77384784161,522.877827778168,41.6243440675579,38.387251757245,0.37191131869122,0,NaN,2.86518099162169,1747,SURFEX
193.313575313844,1306.73265978812,523.089176239458,41.6001922041882,38.6400979223533,0.080942959498751,0,NaN,2.87915132233615,1748,SURFEX
193.274540374987,1306.67604118496,522.906751901658,41.1795946771326,38.7196525699276,-0.54816465831591,0,NaN,3.00810676552088,1749,SURFEX
193.250103199609,1306.6397726056,522.773419144266,40.8945992935589,38.315290417326,-0.312382297321962,0,NaN,2.89169117355484,1750,SURFEX
193.153349953079,1306.60144970959,522.385110020727,40.7266291441483,38.1558004168341,-0.267129297750213,0,NaN,2.83795802506446,1751,SURFEX
193.136037110248,1306.54061348851,522.362617286047,40.8779617044769,38.2808553902068,-0.102035259112252,0,NaN,2.69914157338239,1752,SURFEX
193.1357016035,1306.47810045894,522.524205245899,41.3363008177843,38.280701325075,0.215846938268441,0,NaN,2.83975255444086,1753,SURFEX
193.117618730762,1306.44194149134,522.628568750322,41.2858334284658,38.4768643676829,-0.0802955787368086,0,NaN,2.88926463951969,1754,SURFEX
193.196987537819,1306.39689837222,522.533573806386,41.1504442234293,38.3817929246452,0.0326267235636254,0,NaN,2.73602457522049,1755,SURFEX
193.437392808214,1306.37069333833,522.716331414927,41.6832852652045,38.2230921927424,0.344103203774585,0,NaN,3.11608986868745,1756,SURFEX
193.569408652145,1306.49298211499,522.791575173102,41.2426875966864,38.1534968492871,0.0869688913207829,0,NaN,3.00222185607859,1757,SURFEX
193.328433809399,1306.54416872255,522.405100797786,40.9941923621936,38.43325314448,-0.255379538914351,0,NaN,2.816318756628,1758,SURFEX
193.243865031967,1306.4459392827,522.750912651747,41.7844433987188,38.5570169302607,0.440340618812736,0,NaN,2.78708584964536,1759,SURFEX
193.366850435164,1306.38160930075,522.83013571105,40.7810573808647,38.5001702323586,-0.71788787496652,0,NaN,2.99877502347262,1760,SURFEX
193.3497233304,1306.45483554923,521.872387412719,39.7483202256229,37.6968273137621,-0.823219093467793,0,NaN,2.87471200532852,1761,SURFEX
